,path,num_frames
44734,844424932472211-850-f.wav,80991
30635,844424931433457-1163-f.wav,96967
27997,844424931404291-270-f.wav,76162
55088,844424932787992-449-m.wav,69103
77724,844424933623841-700-m.wav,109970
34344,844424931492071-989-f.wav,76162
83453,844424933653605-1046-m.wav,110341
5367,844424930684619-396-f.wav,65388
78951,844424933626155-776-m.wav,78019
10092,844424930855608-1158-f.wav,84335
21167,844424931287228-608-f.wav,101425
47257,844424932558154-196-f.wav,57214
23608,844424931328112-608-f.wav,96224
7099,844424930751264-812-f.wav,82849
42606,844424932401084-1147-f.wav,109227
43096,844424932439118-830-f.wav,71703
34345,844424931492072-989-f.wav,54614
17471,844424931141214-608-f.wav,92880
73680,844424933146515-976-f.wav,71703
35357,844424931503280-249-f.wav,99196
75715,844424933162338-703-f.wav,110713
1260,844424930556544-594-f.wav,88050
5139,844424930679016-396-f.wav,105140
75308,844424933156793-180-f.wav,128174
33449,844424931470249-704-f.wav,77648
64090,844424933041169-1194-f.wav,66502
36730,844424931523841-156-f.wav,84707
36591,844424931518963-594-f.wav,81734
34950,844424931500002-704-f.wav,66502
42055,844424931890941-704-f.wav,68731
38489,844424931543123-704-f.wav,59815
7950,844424930792735-608-f.wav,100310
12388,844424930924401-930-f.wav,117029
31632,844424931442978-270-f.wav,84707
56246,844424932818939-180-f.wav,118515
8284,844424930814774-1031-f.wav,90651
41192,844424931568303-292-m.wav,65016
35501,844424931503851-796-f.wav,74676
8782,844424930828168-973-f.wav,65388
33014,844424931461169-973-f.wav,102911
50381,844424932639566-449-m.wav,75047
35963,844424931507488-249-f.wav,70960
75784,844424933163624-976-f.wav,60929
60925,844424932930317-850-f.wav,53870
61942,844424932984046-608-f.wav,67617
65105,844424933051143-850-f.wav,97338
53743,844424932731453-1200-f.wav,99196
27702,844424931398685-249-f.wav,76162
67306,844424933068133-1200-f.wav,52756
10374,844424930863252-517-f.wav,82849
7793,844424930779955-1136-m.wav,85078
282,844424930409331-1158-f.wav,104026
44578,844424932470819-1147-f.wav,75047
10607,844424930865573-973-f.wav,52384
39885,844424931558796-594-f.wav,74304
16979,844424931121688-608-f.wav,71332
19982,844424931249023-664-f.wav,82849
53517,844424932724267-989-f.wav,65016
26126,844424931374651-775-f.wav,86936
67264,844424933068084-1200-f.wav,77276
25101,844424931351231-1136-m.wav,70589
32338,844424931450769-1031-f.wav,26007
33557,844424931473858-1200-f.wav,130403
20575,844424931278137-608-f.wav,62787
60644,844424932918133-449-m.wav,91394
6307,844424930722494-396-f.wav,69474
68286,844424933085607-850-f.wav,95109
60966,844424932930464-979-f.wav,70589
12484,844424930928234-608-f.wav,87307
55787,844424932804590-449-m.wav,71703
41122,844424931567916-989-f.wav,68360
29687,844424931424514-786-m.wav,70960
76831,844424933620751-886-m.wav,120744
14843,844424931026358-1136-m.wav,82106
30922,844424931434488-775-f.wav,61672
58829,844424932872957-850-f.wav,56843
39023,844424931550846-1200-f.wav,150465
43724,844424932445116-209-f.wav,81734
39364,844424931552398-782-f.wav,115543
15165,844424931031892-812-f.wav,65388
66172,844424933057483-704-f.wav,52756
22879,844424931323164-1044-f.wav,103654
19323,844424931232418-1044-f.wav,91022
22616,844424931320407-608-f.wav,83592
35572,844424931504025-1200-f.wav,111456
4058,844424930646425-812-f.wav,65016
55196,844424932790390-496-f.wav,111456
74708,844424933151675-775-f.wav,70960
62401,844424932997397-703-f.wav,54985
34406,844424931492153-989-f.wav,83592
1048,844424930535776-354-f.wav,80991
10480,844424930863588-973-f.wav,52384
40778,844424931566044-101-f.wav,110713
19108,844424931219781-930-f.wav,144150
32103,844424931448244-270-f.wav,60929
28118,844424931406862-973-f.wav,65016
34955,844424931500007-704-f.wav,79134
17697,844424931144771-270-f.wav,95852
68416,844424933085883-775-f.wav,85078
61477,844424932951215-850-f.wav,86936
59306,844424932888183-850-f.wav,75419
12118,844424930919008-101-f.wav,94738
25960,844424931370501-657-f.wav,67988
62525,844424933000773-850-f.wav,65388
19968,844424931249009-664-f.wav,89165
72100,844424933141393-704-f.wav,68731
68265,844424933085584-850-f.wav,92137
62463,844424933000693-850-f.wav,86193
24342,844424931338877-608-f.wav,82106
22494,844424931319066-812-f.wav,74676
80468,844424933633224-1199-m.wav,72446
70871,844424933126335-850-f.wav,83592
16295,844424931096160-930-f.wav,109970
82664,844424933648028-32-m.wav,79505
33680,844424931477103-930-f.wav,116286
75566,844424933161217-976-f.wav,73933
38117,844424931540846-775-f.wav,77276
23588,844424931328091-608-f.wav,97338
78204,844424933624778-1019-m.wav,74304
12542,844424930928296-608-f.wav,101053
82848,844424933650382-32-m.wav,69103
82894,844424933650493-32-m.wav,86936
57738,844424932848482-449-m.wav,73561
52509,844424932679683-830-f.wav,60558
37586,844424931537602-156-f.wav,69103
66892,844424933062143-177-f.wav,50527
18181,844424931166193-101-f.wav,85450
31573,844424931442286-442-f.wav,78762
18098,844424931165387-973-f.wav,70589
76226,844424933611107-1-m.wav,70217
75817,844424933163660-976-f.wav,77276
75907,844424933585684-1073-m.wav,83964
66434,844424933058478-177-f.wav,46069
69649,844424933116478-976-f.wav,72818
67644,844424933071638-1194-f.wav,83592
44254,844424932467917-1147-f.wav,88050
59951,844424932910872-1200-f.wav,66502
47175,844424932556555-553-f.wav,68731
47601,844424932564878-850-f.wav,82106
48877,844424932607328-830-f.wav,73933
24552,844424931343421-796-f.wav,102539
78488,844424933625399-776-m.wav,93623
47436,844424932559069-1147-f.wav,117772
52178,844424932670348-600-f.wav,62044
48310,844424932600244-331-f.wav,67245
57912,844424932850004-1200-f.wav,112199
57926,844424932850020-1200-f.wav,99196
78725,844424933625790-776-m.wav,56471
48414,844424932604377-553-f.wav,82106
45818,844424932520954-331-f.wav,118515
53891,844424932734045-594-f.wav,75790
46495,844424932536342-331-f.wav,72446
339,844424930436291-930-f.wav,142664
82205,844424933643582-220-m.wav,89536
70597,844424933122876-830-f.wav,75790
43557,844424932444517-553-f.wav,86936
35917,844424931506703-249-f.wav,100682
5744,844424930698990-396-f.wav,88422
26940,844424931381899-66-f.wav,134862
15625,844424931051817-812-f.wav,49784
31775,844424931443742-1163-f.wav,128917
13945,844424930985579-1031-f.wav,122602
21848,844424931301841-608-f.wav,93252
1592,844424930564387-973-f.wav,87307
2192,844424930575617-973-f.wav,56843
74747,844424933151820-775-f.wav,70960
9434,844424930842121-594-f.wav,76533
38969,844424931550787-1200-f.wav,119258
45898,844424932523675-850-f.wav,104026
42560,844424932400130-1147-f.wav,112199
68111,844424933084406-775-f.wav,85450
11993,844424930912546-812-f.wav,50527
31335,844424931439857-608-f.wav,77648
463,844424930443079-930-f.wav,153438
33073,844424931461232-101-f.wav,106626
65143,844424933051388-177-f.wav,54985
22833,844424931323111-736-f.wav,96224
43320,844424932442026-553-f.wav,74304
51636,844424932663698-973-f.wav,113685
28123,844424931406869-973-f.wav,65016
54492,844424932757931-775-f.wav,98081
25448,844424931365880-736-f.wav,72446
34845,844424931498689-1200-f.wav,78019
3054,844424930597236-812-f.wav,80991
31368,844424931439895-608-f.wav,69846
58192,844424932853235-850-f.wav,71703
59649,844424932904318-373-m.wav,64645
21574,844424931293210-664-f.wav,93995
69897,844424933117875-850-f.wav,82106
34073,844424931486760-292-m.wav,86936
14018,844424930985694-1031-f.wav,81363
57363,844424932835909-850-f.wav,75047
17611,844424931142172-442-f.wav,67988
1626,844424930565023-608-f.wav,97338
60260,844424932914665-66-f.wav,109598
43527,844424932444478-553-f.wav,69103
30309,844424931431163-1031-f.wav,96224
62689,844424933006534-850-f.wav,60929
42890,844424932425153-553-f.wav,89908
14444,844424931005337-1031-f.wav,107741
24015,844424931335947-775-f.wav,131518
19571,844424931235439-4-f.wav,87307
3378,844424930606392-812-f.wav,80620
51842,844424932667605-608-f.wav,133004
3446,844424930606471-812-f.wav,72075
74030,844424933147693-830-f.wav,99196
23696,844424931329313-1031-f.wav,65388
22483,844424931319048-812-f.wav,51641
79308,844424933626923-1019-m.wav,83964
16206,844424931091735-930-f.wav,124459
31914,844424931446113-973-f.wav,91022
15490,844424931050657-396-f.wav,70589
40324,844424931564376-893-f.wav,66502
47955,844424932582544-331-f.wav,112199
73882,844424933147407-976-f.wav,104769
74486,844424933150723-775-f.wav,67245
34279,844424931491693-594-f.wav,99196
18400,844424931172653-812-f.wav,76533
30,844424930375907-549-m.wav,82477
13910,844424930982179-270-f.wav,83220
10541,844424930865279-973-f.wav,62787
35121,844424931500796-1200-f.wav,77276
23426,844424931327200-1031-f.wav,65016
33915,844424931479635-1200-f.wav,103283
32265,844424931449157-1031-f.wav,27121
25420,844424931365840-736-f.wav,97338
16507,844424931104014-292-m.wav,105883
6712,844424930742832-812-f.wav,69474
39796,844424931556598-657-f.wav,112942
21571,844424931293207-664-f.wav,90651
60425,844424932916888-177-f.wav,80620
677,844424930444845-930-f.wav,114428
53352,844424932723345-594-f.wav,117772
33547,844424931473846-1200-f.wav,92880
2225,844424930577092-812-f.wav,99567
3943,844424930619979-396-f.wav,85821
27496,844424931393885-736-f.wav,97710
71352,844424933136090-196-f.wav,45326
81744,844424933640575-220-m.wav,130032
9910,844424930853980-1136-m.wav,96224
61527,844424932953075-373-m.wav,65016
24158,844424931337359-973-f.wav,84707
77151,844424933621926-500-m.wav,145636
73954,844424933147603-830-f.wav,67988
53874,844424932734015-594-f.wav,95481
47397,844424932559022-1147-f.wav,114428
31615,844424931442358-442-f.wav,52384
17060,844424931122097-396-f.wav,99939
76788,844424933619779-1088-m.wav,101425
20417,844424931268257-1031-f.wav,92137
60911,844424932930301-850-f.wav,88050
24729,844424931344026-557-f.wav,99196
31634,844424931442980-270-f.wav,85821
68894,844424933091139-850-f.wav,66502
29229,844424931421450-973-f.wav,58329
20111,844424931260495-101-f.wav,141177
77248,844424933622148-586-m.wav,102539
47639,844424932564921-850-f.wav,89536
83477,844424933653641-1046-m.wav,144521
51577,844424932663616-973-f.wav,102539
43511,844424932444459-553-f.wav,84707
66164,844424933057473-704-f.wav,59443
60962,844424932930460-979-f.wav,92137
64879,844424933048877-177-f.wav,59072
52685,844424932708026-449-m.wav,79877
75976,844424933587844-1073-m.wav,67617
50995,844424932645219-1147-f.wav,86936
49667,844424932619820-594-f.wav,73561
76926,844424933621285-1105-m.wav,81734
11263,844424930886806-1031-f.wav,80991
56945,844424932828921-775-f.wav,78762
35288,844424931502898-704-f.wav,90279
13760,844424930979408-396-f.wav,53127
27010,844424931382982-270-f.wav,80620
64640,844424933048109-177-f.wav,78019
33489,844424931473783-1200-f.wav,102168
53823,844424932732344-496-f.wav,75790
80839,844424933636669-967-m.wav,92137
5833,844424930700015-608-f.wav,121858
4162,844424930650879-812-f.wav,56843
69452,844424933111487-830-f.wav,81363
36726,844424931523836-156-f.wav,97338
21470,844424931293086-1044-f.wav,102539
49145,844424932608150-331-f.wav,102539
58911,844424932874647-496-f.wav,73933
56741,844424932824345-600-f.wav,81734
34016,844424931483674-1143-f.wav,68731
29758,844424931425693-1031-f.wav,69474
44056,844424932462069-209-f.wav,64273
19133,844424931219809-930-f.wav,176100
76182,844424933610655-1-m.wav,110713
53910,844424932734076-594-f.wav,89536
22597,844424931320384-608-f.wav,90651
45035,844424932496272-331-f.wav,121115
4352,844424930653193-812-f.wav,91022
29721,844424931425651-1031-f.wav,74304
18339,844424931172582-812-f.wav,66874
80889,844424933636777-414-m.wav,69103
28479,844424931413049-557-f.wav,96595
36750,844424931523862-156-f.wav,83220
6213,844424930708784-608-f.wav,105883
31078,844424931437096-1163-f.wav,68360
58924,844424932875562-180-f.wav,121858
73447,844424933145910-1194-f.wav,97338
42212,844424932313673-1147-f.wav,112199
79270,844424933626871-700-m.wav,83220
23827,844424931330626-66-f.wav,80620
46644,844424932538836-196-f.wav,78391
48278,844424932600210-331-f.wav,91394
16314,844424931096180-930-f.wav,145264
7540,844424930774429-292-m.wav,86564
83223,844424933652436-683-m.wav,75419
55094,844424932787998-449-m.wav,95852
14880,844424931026398-1136-m.wav,110341
40805,844424931566080-101-f.wav,76533
58320,844424932858889-979-f.wav,74304
38359,844424931541767-156-f.wav,57214
14614,844424931006525-608-f.wav,105512
72874,844424933144005-177-f.wav,74676
56468,844424932820236-775-f.wav,60929
25900,844424931370423-657-f.wav,93252
19184,844424931219863-930-f.wav,118143
15337,844424931032723-973-f.wav,64645
6026,844424930706641-354-f.wav,70217
28178,844424931409198-973-f.wav,55728
25565,844424931366266-973-f.wav,60186
65120,844424933051362-177-f.wav,50527
75886,844424933176897-196-f.wav,62044
71239,844424933134512-703-f.wav,104026
58661,844424932869982-979-f.wav,126688
13236,844424930939185-608-f.wav,83964
25488,844424931366148-1158-f.wav,69846
23961,844424931335779-608-f.wav,93623
9694,844424930850635-812-f.wav,53499
33152,844424931463418-774-f.wav,82849
49322,844424932611574-1200-f.wav,83592
3563,844424930612346-1158-f.wav,89908
60022,844424932911459-177-f.wav,70217
69707,844424933116642-1194-f.wav,135233
29484,844424931423260-442-f.wav,66131
21140,844424931287194-608-f.wav,93252
78674,844424933625720-1019-m.wav,118886
25903,844424931370426-657-f.wav,111456
2890,844424930593304-292-m.wav,102911
78295,844424933624964-1019-m.wav,67617
47168,844424932556547-553-f.wav,69846
59979,844424932910906-1200-f.wav,73933
2219,844424930575679-973-f.wav,83220
61564,844424932953137-373-m.wav,69474
45481,844424932507288-209-f.wav,67617
9261,844424930838603-396-f.wav,89165
33470,844424931473760-1200-f.wav,83592
65976,844424933055454-799-m.wav,102539
17427,844424931141163-608-f.wav,94366
15363,844424931034264-594-f.wav,130403
55538,844424932796591-180-f.wav,222540
64697,844424933048177-521-f.wav,76905
74449,844424933149982-979-f.wav,109598
6773,844424930746215-973-f.wav,86193
33999,844424931479728-1200-f.wav,66874
57880,844424932849964-1200-f.wav,73933
48028,844424932583729-446-f.wav,94738
32397,844424931452361-1031-f.wav,69474
58407,844424932867769-1200-f.wav,75419
26766,844424931380591-1200-f.wav,115543
71125,844424933129398-850-f.wav,60186
2483,844424930585999-396-f.wav,85078
76359,844424933616456-1088-m.wav,120744
31739,844424931443695-1163-f.wav,72446
24051,844424931335995-775-f.wav,99567
53292,844424932722947-223-m.wav,86936
10967,844424930876550-812-f.wav,79134
11065,844424930877767-1031-f.wav,106626
15449,844424931044102-812-f.wav,52756
55407,844424932795335-850-f.wav,57214
75512,844424933161156-850-f.wav,59072
60740,844424932922568-449-m.wav,71332
10581,844424930865530-973-f.wav,80620
59090,844424932881203-782-f.wav,98824
65769,844424933054317-775-f.wav,66131
27065,844424931383151-249-f.wav,80248
72131,844424933141432-704-f.wav,78762
24040,844424931335981-775-f.wav,103283
45702,844424932513593-196-f.wav,59815
45575,844424932511520-553-f.wav,81734
71063,844424933129331-850-f.wav,91022
15099,844424931031193-1158-f.wav,80991
26392,844424931377510-66-f.wav,156410
66437,844424933058481-177-f.wav,40867
37117,844424931532435-594-f.wav,83220
74012,844424933147673-830-f.wav,96595
20546,844424931278105-608-f.wav,81363
62581,844424933006313-850-f.wav,82106
20322,844424931266342-736-f.wav,73189
63826,844424933033159-521-f.wav,89536
42275,844424932313740-1147-f.wav,112199
21720,844424931297840-736-f.wav,86193
53123,844424932720517-608-f.wav,102168
30859,844424931434412-775-f.wav,103654
63121,844424933029006-830-f.wav,74676
9152,844424930836299-396-f.wav,128546
34285,844424931491700-594-f.wav,95852
45286,844424932500332-830-f.wav,93995
40933,844424931566940-594-f.wav,70589
12122,844424930919014-101-f.wav,112199
70829,844424933126286-850-f.wav,62787
4876,844424930664036-1031-f.wav,96224
51082,844424932646227-373-m.wav,106998
12902,844424930936198-608-f.wav,84707
30845,844424931434295-775-f.wav,53127
36903,844424931527229-1200-f.wav,84707
58240,844424932853296-850-f.wav,57214
38352,844424931541759-156-f.wav,71703
37014,844424931531816-594-f.wav,119258
1607,844424930565002-608-f.wav,108855
78094,844424933624609-1053-m.wav,63530
71605,844424933138107-196-f.wav,51270
28889,844424931416758-782-f.wav,111084
2237,844424930577110-812-f.wav,67617
41874,844424931599766-1039-f.wav,83220
81252,844424933638455-718-m.wav,112942
44060,844424932462073-209-f.wav,72818
52439,844424932675089-449-m.wav,65759
36390,844424931515701-273-m.wav,59815
26168,844424931374704-775-f.wav,69103
23003,844424931323917-775-f.wav,127431
71198,844424933130302-1194-f.wav,111084
22501,844424931319074-812-f.wav,47555
2511,844424930586032-396-f.wav,78762
33672,844424931477094-930-f.wav,88050
1357,844424930560977-973-f.wav,81363
67270,844424933068090-1200-f.wav,50527
55317,844424932792787-850-f.wav,57957
73026,844424933144459-521-f.wav,67245
10281,844424930862547-930-f.wav,99939
26017,844424931370790-1075-m.wav,141549
19059,844424931208927-812-f.wav,92137
78110,844424933624636-1053-m.wav,102539
28256,844424931412504-442-f.wav,70217
8150,844424930796210-608-f.wav,87307
58715,844424932871618-373-m.wav,55357
80240,844424933630704-439-m.wav,75047
79768,844424933628034-776-m.wav,60929
16492,844424931103995-292-m.wav,117029
11966,844424930912514-812-f.wav,60558
35565,844424931504018-1200-f.wav,91765
64541,844424933047400-196-f.wav,52384
